row2	2119	0.9235724497519132
row3	654	0.0023183573865778496
row4	656	0.00028225178247012886
row5	2778066	0.0006459452810877381
row6	2739061	0.0075855689176688255
row7	3238594	0.00023168944395500317
row8	3376682	0.011289629200397886
row9	2751	0.022908081742494323
row10	876	0.0053858853126242745
row11	631220	0.01602644563493393
row12	1981031	0.00025625344796444176
row13	1308	0.0011269026995206458
row14	2787751	0.0002723793585770664
row15	1054033	0.0011689513077117147
row16	2033033	0.0056761602080090965
row17	1747	0.00037843747371961987
row18	401471	0.0004961735766546128
row19	2726434	0.00024388192750819947
row20	2828656	0.0001345555462114204
row21	unmapped	0.0
row22	mapped_unclassified	0.0
