row2	2119	0.13981197965455613
row3	171287	0.525270351871816
row4	2125	0.28368027885985453
row5	171286	0.0003145218218646589
row6	2100	0.00015539732270321565
row7	292461	0.0002607617576311998
row8	2033033	0.029078684889057505
row9	654	0.004642841700878578
row10	645	4.651893138094033e-05
row11	197700	2.582485503690672e-05
row12	2033032	5.9551680412246395e-05
row13	2778066	0.0015259480272674444
row14	171288	7.756997830097514e-05
row15	2739061	0.014220656326216902
row16	2865840	0.0004442034583717916
row17	272633	3.6499669370374135e-05
row18	703	5.6559934299980316e-05
row19	876	0.00021867655797203197
row20	631220	2.339996083188382e-05
row21	2828656	4.977274218398268e-05
row22	unmapped	0.0
row23	mapped_unclassified	0.0
