row2	519081	0.00060713981224239
row3	748280	0.0012031299875835454
row4	2739061	0.36842471714534375
row5	1319815	0.015393041773130979
row6	188913	0.3023789338578757
row7	2119	0.28181026979982593
row8	1308	0.001671018276762402
row9	2821543	0.0009399477806788512
row10	3237105	0.0022063403915748465
row11	2912824	0.0005786900696958236
row12	3070656	0.004908616187989556
row13	2828656	0.001566579634464752
row14	3135646	0.0038634999952897437
row15	1553431	0.0008363725650070767
row16	2571748	0.0008921136968416259
row17	1282	0.0006614447345517842
row18	876	0.0004873803307223673
row19	94869	0.00793733681462141
row20	2880218	0.0005518933663937362
row21	2033033	0.0003828458467438068
row22	197700	0.0005222890531691609
row23	2843216	0.0004525674499564839
row24	511	0.0006446321258150758
row25	1597	0.0010791993037423846
row26	unmapped	0.0
row27	mapped_unclassified	0.0
