row2	188913	0.21419155842773474
row3	1319815	0.0012370707880090723
row4	3070656	0.6717380246045926
row5	2119	0.04069620208359584
row6	2739061	0.045300281892957435
row7	2865840	6.710999700809304e-05
row8	2590015	0.0015710278914043948
row9	631220	0.0021835389990395118
row10	2787751	4.599252483643087e-05
row11	169435	3.487112623789121e-05
row12	171287	0.013196647996137024
row13	292461	2.4988294215984307e-05
row14	82983	0.006741384813547965
row15	2125	0.002235104981273556
row16	654	0.00019468068971293653
row17	3058402	4.301085005285807e-05
row18	272633	5.7699077020228836e-05
row19	94869	4.980203690330934e-05
row20	3417654	0.0001757071831597436
row21	876	2.2878781523731632e-05
row22	2828656	9.507661590631785e-05
row23	2033032	2.942847635195552e-05
row24	1490	4.5274579003008496e-05
row25	1925548	2.2637289501504248e-05
row26	unmapped	0.0
row27	mapped_unclassified	0.0
