row2	2739061	0.336173092012198
row3	2865840	6.905361707211353e-05
row4	2119	0.654043845869525
row5	2828656	0.0008778414341156903
row6	679663	0.00019058399556459065
row7	189381	0.0026947046798764572
row8	3073271	0.0013520656370260504
row9	3064703	7.275194028959192e-05
row10	1404	0.0002468516130951937
row11	1742359	0.00015071992418393867
row12	86664	0.0003168093657579291
row13	2724150	0.0010282438242173266
row14	1505	9.367016015757887e-05
row15	876	0.001203097694187765
row16	631220	0.00013676554735723504
row17	1520	0.00015593274825560595
row18	188913	0.0002887636296433192
row19	3058402	6.779216975556992e-05
row20	94869	0.00032365303993976815
row21	3238594	0.00032317710221305325
row22	36805	8.085381630012937e-05
row23	2843216	0.00010973017926446129
row24	unmapped	0.0
row25	mapped_unclassified	0.0
