row2	3070656	0.024986536217574722
row3	2119	0.8877232743918858
row4	416213	0.0012779822042289024
row5	3081984	0.0011654763274829203
row6	3366811	0.01847664642278598
row7	511	0.0005471839024907386
row8	933080	0.00034802393083797504
row9	1553431	0.0004123530693993221
row10	2782176	0.0001618805979273671
row11	3445768	0.0004256191509278268
row12	2582914	0.00021388213114294978
row13	2962065	0.00027864723028663354
row14	1007105	0.002562780941893082
row15	2828656	0.024447984920563683
row16	1319815	0.000212879402810546
row17	188913	0.011624029312744292
row18	876	0.012093619195785795
row19	631220	0.0010473290616525872
row20	1981031	0.0006968221566256797
row21	881	0.0002992011324757604
row22	654	0.0007245727083443134
row23	2033033	0.004048083667494144
row24	2778066	0.0008372529680265422
row25	2789776	0.0013014989677766807
row26	1494466	0.00013179202442129272
row27	3135646	0.0006767867178605432
row28	2571748	0.000251647534493581
row29	2880218	0.00026022297767751425
row30	3070658	0.0003762864768386952
row31	1484693	0.0002019567363791401
row32	2739061	0.0010883224127098106
row33	2854260	0.0004039134727582802
row34	311182	0.0003926936540708873
row35	580	0.0001682972803159501
row36	457921	0.00013452069930970433
row37	unmapped	0.0
row38	mapped_unclassified	0.0
