row2	3070656	0.5612729684215393
row3	2033033	0.3454858627952425
row4	73010	4.709224013960756e-05
row5	645	0.006449744240418899
row6	654	0.019236656347981985
row7	197700	0.00013504618382023043
row8	1347420	0.00010942004692147172
row9	651	2.7252032783084637e-05
row10	656	2.2252514231383498e-05
row11	2778066	0.009770696511855978
row12	2778053	2.5448027403134016e-05
row13	644	0.0008933091612226481
row14	3136601	0.00038396710300647084
row15	648794	0.00018746960542166726
row16	2033032	0.0006417547473348057
row17	29491	0.0003307157235805891
row18	2560029	0.00011861049282548511
row19	876	0.03832574968366025
row20	29546	3.3628557226602294e-05
row21	363253	3.362855722660615e-05
row22	1234378	3.3628557226468056e-05
row23	631220	0.0033839150211309984
row24	3366814	7.158139970602204e-05
row25	1981031	0.0011774814021600175
row26	2666132	0.000418343265137668
row27	207559	0.0012453923022599758
row28	3030016	2.896282676448694e-05
row29	3396405	2.896282676448694e-05
row30	948519	3.423457019078827e-05
row31	901	5.334585430824034e-05
row32	44742	0.0001293755751752624
row33	888061	9.230700582704433e-05
row34	376490	0.000596488671966826
row35	573059	0.0002011089698040857
row36	881	0.0005985144582291542
row37	2718620	0.00010890311022711235
row38	2976983	0.0002589908870496357
row39	485915	4.161994162719196e-05
row40	94869	0.005594669660928873
row41	182773	0.00021045870777451465
row42	3152361	0.0001985975256008605
row43	1725232	2.8748269247540943e-05
row44	2994078	2.7576042384799675e-05
row45	3110227	7.406970407661727e-05
row46	2865840	3.195843224205325e-05
row47	2739061	0.0007692424002428382
row48	2119	0.0007610397918079429
row49	2576756	4.20841986373699e-05
row50	1406	5.8395805139164235e-05
row51	1520	5.714898438660396e-05
row52	703	3.803189202854667e-05
row53	189381	4.22576576157807e-05
row54	272633	3.129128848794507e-05
row55	unmapped	0.0
row56	mapped_unclassified	0.0
