row2	2119	0.983477150323063
row3	3366811	0.0007228779805153273
row4	3416924	0.00028719726823652874
row5	3078429	0.00013034898949356363
row6	2582914	0.00014604803954623542
row7	3445768	6.0596501158324415e-05
row8	876	0.011373877939169118
row9	881	0.00022404095610054848
row10	631220	0.0013900431866845336
row11	2666132	0.00011983914445998674
row12	1981031	0.0006507374697384569
row13	3070656	0.0002772713141820076
row14	2828656	0.0002562659115924616
row15	1173025	0.0001055868456217101
row16	46234	9.606501923793179e-05
row17	1290	0.0003318853609148273
row18	2824561	5.0412966214910474e-05
row19	1007105	8.9700758174969e-05
row20	679663	7.141836880445651e-05
row21	3374103	8.402161035818412e-05
row22	1869339	5.4614046732819684e-05
row23	unmapped	0.0
row24	mapped_unclassified	0.0
