row2	3070656	0.7878755592819038
row3	197700	0.053846455173298724
row4	2033032	0.008092911243070726
row5	1324960	0.0002691796583736738
row6	73010	8.905683199614889e-05
row7	645	0.06315665931900158
row8	29491	0.00029999949591807767
row9	332186	5.0914750701231586e-05
row10	2033033	0.056584142858057206
row11	654	0.009940376960267222
row12	644	9.077137310339203e-05
row13	2778066	0.010632190085767802
row14	3136601	4.8508095746207814e-05
row15	2119	0.007987698606196079
row16	188913	0.0005141673626835191
row17	2739061	0.00027277398204698206
row18	580	0.00016656125833409773
row19	94869	8.207366352694671e-05
row20	unmapped	0.0
row21	mapped_unclassified	0.0
