row2	2119	0.6611217423738709
row3	2033033	0.0838102345140484
row4	73010	0.00014244420669659832
row5	654	0.017637028953663883
row6	2778066	0.006129507969885532
row7	645	0.00011870770873590753
row8	644	7.828947125968948e-05
row9	656	4.4516184120160137e-05
row10	3070656	0.004994891588148484
row11	2033032	0.0001713761437879042
row12	546	0.0017397153399459795
row13	86664	9.423087041345575e-05
row14	1404	0.0002535319252960971
row15	3366814	0.00012448881135807433
row16	876	0.0015737581632975053
row17	631220	0.10631231621774259
row18	2787751	0.001154383756618894
row19	1981031	0.0002642207214676458
row20	2739061	0.07589640465108737
row21	3040204	0.0026554651764977327
row22	188913	0.008576417385342044
row23	35833	6.667243334976201e-05
row24	207559	8.968424159022899e-05
row25	2576307	0.00014595296102018048
row26	1520	0.00015067683613032793
row27	36745	7.268428885174192e-05
row28	2650926	0.0027569206817702674
row29	2789776	0.00015811750968976535
row30	1909290	0.00020676905113277007
row31	3082949	0.0012325057165574569
row32	189381	0.002946139578806591
row33	3073271	0.0019083150851152088
row34	3064703	0.0001739321404788696
row35	703	0.0019501159528404392
row36	2666132	0.00016187904355528695
row37	3166644	0.0006627820728842234
row38	935548	0.000140217547858357
row39	1871066	0.00021779535370600634
row40	879274	0.0002126349141703527
row41	24	0.00019057921999756025
row42	2726434	0.0019357959008897557
row43	2029986	4.363943327052002e-05
row44	62322	6.390205710013045e-05
row45	3243076	7.951749426453522e-05
row46	670307	0.00024409447908002677
row47	2682968	0.00010148242470644466
row48	3075650	0.00017064999368126874
row49	573059	4.290846742052655e-05
row50	2895980	0.0007081779845752262
row51	1925548	0.00022298623161377164
row52	2650471	0.00019866046089226928
row53	3121287	4.459724632275433e-05
row54	1742359	0.00019375390099558108
row55	1882682	0.00023871356944656305
row56	3376682	0.0005469430828507585
row57	679663	0.00010946596824676062
row58	2760705	8.108590240500787e-05
row59	3453405	0.00010541167312651023
row60	2020412	0.0002157669733865377
row61	373994	0.00023391151898482772
row62	673862	0.0001946061657720189
row63	1029756	0.0005086583875862132
row64	3413936	0.00030897780950842616
row65	748280	9.324878776575905e-05
row66	3366811	0.0003432203716287427
row67	1007105	0.00015952681939087146
row68	94869	0.00027570559650060656
row69	2724150	0.00024683025998438143
row70	1541	0.0002230824284335053
row71	3058402	8.958003817666745e-05
row72	2782176	0.00012161425749894632
row73	2828656	0.00026352918281627555
row74	2598579	0.00014384269380597367
row75	2528023	0.0001399579646115539
row76	3003393	0.00038515803642378735
row77	469383	8.003308526941272e-05
row78	2937800	8.326279751427019e-05
row79	496014	7.590752931109031e-05
row80	2975482	0.00019866046089226928
row81	1632864	0.00011757455848726141
row82	43989	0.0002027147560309841
row83	856	0.00016519035335730653
row84	3417654	0.0004595715869423388
row85	573600	0.00010946596824676062
row86	1192197	0.00011757455848726141
row87	2976343	4.976043203501536e-05
row88	2711231	8.108590240500787e-05
row89	1636152	9.730308288600944e-05
row90	2842346	0.00020676905113277007
row91	504468	7.297731216450708e-05
row92	1737571	0.00018065538754972557
row93	3445780	0.00014123775922510182
row94	2807096	0.00012634803750969528
row95	61646	0.0003117579909007194
row96	2596898	0.00010563850777066768
row97	2745198	8.514019752525826e-05
row98	3064265	0.0001216288536075118
row99	2826993	4.459724632275433e-05
row100	2509614	0.00023920341209477322
row101	3368557	8.51378787269871e-05
row102	455488	6.892301704425669e-05
row103	3230117	9.730308288600944e-05
row104	53431	0.00010946596824676062
row105	1123043	0.00010135737800625984
row106	3019969	5.676013168350551e-05
row107	401471	4.865154144300472e-05
row108	187303	4.054295124321998e-05
row109	2528021	8.514019752525826e-05
row110	1929291	0.00010946596824676062
row111	79880	6.48687219240063e-05
row112	3066221	0.00013784603408851338
row113	469616	4.666784364945129e-05
row114	1249101	5.676013168350551e-05
row115	unmapped	0.0
row116	mapped_unclassified	0.0
