row2	1319815	0.012582312595104679
row3	188913	0.8770752247692853
row4	94869	0.08707170314880955
row5	2590015	0.013450085738070787
row6	2739061	0.0065032860331141066
row7	876	0.000507628270271015
row8	631220	0.00013036733253996043
row9	3376682	6.0443224176413046e-05
row10	189381	0.0006549516207082281
row11	1404	0.00010689754074485547
row12	3135646	0.00014941904452450355
row13	3070656	0.00024903174087417254
row14	3073271	0.0003442632501700056
row15	3238594	0.0004156109133352172
row16	2119	0.000374733476743993
row17	2751	0.00015890596798637677
row18	2723088	3.2801396596460676e-05
row19	3341726	3.360706763665201e-05
row20	1742359	4.180532726357262e-05
row21	2696560	5.692154077123944e-05
row22	unmapped	0.0
row23	mapped_unclassified	0.0
