row2	94869	0.6590450242245184
row3	2739061	0.09949620622448854
row4	2033033	0.1581127447108671
row5	654	0.005389640284350833
row6	645	0.000437950391862005
row7	197700	0.00028295189793656986
row8	3073271	0.014288257519072136
row9	421767	0.00012019940953117238
row10	86664	0.00016455869568410806
row11	1404	0.0013973524233328292
row12	1742359	0.0016891437223345905
row13	1349754	0.00012720092297313407
row14	1478	7.325614068522736e-05
row15	3064703	0.0012862330559522677
row16	580	0.0019489832191319058
row17	2724150	0.0002056664559256557
row18	1541	0.0025579998241132924
row19	189381	0.023753693829164584
row20	703	0.007514004486338731
row21	188913	0.004272937792183291
row22	1319815	0.0015433674749745093
row23	2220073	0.0001961240975227075
row24	3376682	0.0009620526831942034
row25	2726434	0.003030056554415006
row26	2029986	0.004103946621201669
row27	24	0.0006190275545778611
row28	371036	8.302049350413223e-05
row29	3243076	0.0004056593791117258
row30	2119	0.004682462828354641
row31	1396	0.0006302528617971685
row32	876	0.0005086968779495225
row33	1884914	0.0001796062488698776
row34	1884904	0.00013296653155693753
row35	288681	9.683573337080815e-05
row36	2588536	7.354653657101531e-05
row37	1581557	7.354653657101531e-05
row38	3003393	0.00015935082923719985
row39	323848	7.928180371344506e-05
row40	2919506	7.40568164338491e-05
row41	1925548	7.354653657101531e-05
row42	311182	0.00012858977004159784
row43	unmapped	0.0
row44	mapped_unclassified	0.0
