row2	2033033	0.43822465102603053
row3	654	0.23014333948560853
row4	645	0.002166583968995964
row5	29491	6.192817367611595e-05
row6	2033032	0.00019026747574102997
row7	197700	0.0004337649539211246
row8	656	0.00027294555283965385
row9	2119	0.28354967191036995
row10	2778066	0.0011045880757181144
row11	2726434	0.021556531986473053
row12	62322	0.0049512003733390465
row13	24	0.0028998117543497454
row14	2029986	0.0007938943224694823
row15	2739061	0.012567695349436947
row16	1282	0.000149001404051692
row17	1032069	0.00012607811112066248
row18	2821543	0.0003094644545688988
row19	61648	0.0002865411616378693
row20	2739062	0.00021204045961202325
row21	unmapped	0.0
row22	mapped_unclassified	0.0
