row2	2119	0.9664574981356121
row3	654	0.0030084145043902176
row4	2778066	0.0007764567941365663
row5	2033033	0.004595729284625004
row6	70856	0.00019352377255281016
row7	876	0.0024061121960152866
row8	631220	0.003547438163263229
row9	1981031	0.0001113756626326739
row10	416213	0.0004052083409178814
row11	3081984	0.00025349906037565133
row12	3366811	0.0061701099953537794
row13	511	9.77353957886119e-05
row14	3445768	0.00015230820594173134
row15	2962065	9.799653789582008e-05
row16	1007105	0.0012060846370772365
row17	3073271	0.0004125767928445658
row18	189381	0.0009667737572891809
row19	1494466	7.581674171973912e-05
row20	2739061	0.00425616072053958
row21	2739062	0.00010499487282745013
row22	2893885	0.0001463369799827283
row23	3064703	7.054963873209021e-05
row24	2726434	0.00019364913249308836
row25	1502	0.0014832699510108898
row26	1460447	0.0001220860657372212
row27	3058402	0.0002606003765765733
row28	2813371	0.00012409745761492608
row29	1742359	5.8090927995234375e-05
row30	188913	0.0007065932273721354
row31	1319815	4.740233105839962e-05
row32	82983	9.064427478399881e-05
row33	748280	0.00041613962514472184
row34	3070656	0.0002101299097265427
row35	2828656	0.00022661068695999703
row36	61646	0.00022250423669238937
row37	61648	0.0003254816063199671
row38	unmapped	0.0
row39	mapped_unclassified	0.0
