tax_id	abundance	organism_name	Species	Genus	Family	Order	Class	Phylum	Kingdom	Domain	estimated counts
3064703	0.00012672292723797925	Niallia sp. Krafla_26	Niallia sp. Krafla_26	Niallia	Bacillaceae	Bacillales	Bacilli	Bacillota	Bacillati	Bacteria	33.091664881362476
86664	6.986746749105308e-05	Priestia flexa	Priestia flexa	Priestia	Bacillaceae	Bacillales	Bacilli	Bacillota	Bacillati	Bacteria	18.244771255808658
3376682	0.0005013295862725866	Clostridium sp. MB05	Clostridium sp. MB05	Clostridium	Clostridiaceae	Eubacteriales	Clostridia	Bacillota	Bacillati	Bacteria	130.91420018170564
1742359	0.00011769806388851347	Cytobacillus dafuensis	Cytobacillus dafuensis	Cytobacillus	Bacillaceae	Bacillales	Bacilli	Bacillota	Bacillati	Bacteria	30.734966215463075
2828656	0.0007541709096755917	Thermospira aquatica	Thermospira aquatica	Thermospira	Thermospiraceae	Brevinematales	Spirochaetia	Spirochaetota	Pseudomonadati	Bacteria	196.93966632722595
467262	7.086717517929345e-05	Bacillus sp. T3	Bacillus sp. T3	Bacillus	Bacillaceae	Bacillales	Bacilli	Bacillota	Bacillati	Bacteria	18.505828923269615
2724150	0.00027431023940834086	Romboutsia sp. CE17	Romboutsia sp. CE17	Romboutsia	Peptostreptococcaceae	Peptostreptococcales	Clostridia	Bacillota	Bacillati	Bacteria	71.63173005765768
3058402	0.00037407125847287246	Terrisporobacter vanillatitrophus	Terrisporobacter vanillatitrophus	Terrisporobacter	Peptostreptococcaceae	Peptostreptococcales	Clostridia	Bacillota	Bacillati	Bacteria	97.68272401005508
1541	0.0001172742479823315	Terrisporobacter mayombei	Terrisporobacter mayombei	Terrisporobacter	Peptostreptococcaceae	Peptostreptococcales	Clostridia	Bacillota	Bacillati	Bacteria	30.624293472618156
696127	0.00019524221519520393	Candidatus Midichloria mitochondrii IricVA	Candidatus Midichloria mitochondrii	Candidatus Midichloria	Candidatus Midichloriaceae	Rickettsiales	Alphaproteobacteria	Pseudomonadota	Pseudomonadati	Bacteria	50.984380622784386
580165	6.11455512099226e-05	Bacillus cytotoxicus	Bacillus cytotoxicus	Bacillus	Bacillaceae	Bacillales	Bacilli	Bacillota	Bacillati	Bacteria	15.96718236965193
1925548	9.187868950362538e-05	Candidatus Fonsibacter ubiquis	Candidatus Fonsibacter ubiquis	Candidatus Fonsibacter		Candidatus Pelagibacterales	Alphaproteobacteria	Pseudomonadota	Pseudomonadati	Bacteria	23.99264970483971
2842346	6.890901712771903e-05	Pseudomonas siliginis	Pseudomonas siliginis	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Pseudomonadota	Pseudomonadati	Bacteria	17.99448727862978
240521	8.422213204498993e-05	Rhizobium daejeonense	Rhizobium daejeonense	Rhizobium	Rhizobiaceae	Hyphomicrobiales	Alphaproteobacteria	Pseudomonadota	Pseudomonadati	Bacteria	21.9932622294364
unmapped	0.0										4.0
mapped_unclassified	0.0										200.0
