tax_id	abundance	organism_name	Species	Genus	Family	Order	Class	Phylum	Kingdom	Domain	estimated counts
2666132	0.000418343265137668	Desulfovibrio sp. 86	Desulfovibrio sp. 86	Desulfovibrio	Desulfovibrionaceae	Desulfovibrionales	Desulfovibrionia	Thermodesulfobacteriota	Pseudomonadati	Bacteria	197.96547152559128
207559	0.0012453923022599758	Oleidesulfovibrio alaskensis G20	Oleidesulfovibrio alaskensis	Oleidesulfovibrio	Desulfovibrionaceae	Desulfovibrionales	Desulfovibrionia	Thermodesulfobacteriota	Pseudomonadati	Bacteria	589.3358275293499
3030016	2.896282676448694e-05	Caproicibacterium argilliputei	Caproicibacterium argilliputei	Caproicibacterium	Oscillospiraceae	Eubacteriales	Clostridia	Bacillota	Bacillati	Bacteria	13.70558614170316
3396405	2.896282676448694e-05	Caproicibacterium sp. XB1	Caproicibacterium sp. XB1	Caproicibacterium	Oscillospiraceae	Eubacteriales	Clostridia	Bacillota	Bacillati	Bacteria	13.70558614170316
948519	3.423457019078827e-05	Aeromonas rivipollensis	Aeromonas rivipollensis	Aeromonas	Aeromonadaceae	Aeromonadales	Gammaproteobacteria	Pseudomonadota	Pseudomonadati	Bacteria	16.20024366369349
901	5.334585430824034e-05	Desulfovibrio piger	Desulfovibrio piger	Desulfovibrio	Desulfovibrionaceae	Desulfovibrionales	Desulfovibrionia	Thermodesulfobacteriota	Pseudomonadati	Bacteria	25.243951754765334
44742	0.0001293755751752624	Desulfovibrio fairfieldensis	Desulfovibrio fairfieldensis	Desulfovibrio	Desulfovibrionaceae	Desulfovibrionales	Desulfovibrionia	Thermodesulfobacteriota	Pseudomonadati	Bacteria	61.22220405541145
888061	9.230700582704433e-05	Desulfomicrobium orale DSM 12838	Desulfomicrobium orale	Desulfomicrobium	Desulfomicrobiaceae	Desulfovibrionales	Desulfovibrionia	Thermodesulfobacteriota	Pseudomonadati	Bacteria	43.680875148433124
376490	0.000596488671966826	Desulfobaculum bizertense	Desulfobaculum bizertense	Desulfobaculum	Desulfovibrionaceae	Desulfovibrionales	Desulfovibrionia	Thermodesulfobacteriota	Pseudomonadati	Bacteria	282.2661939274376
573059	0.0002011089698040857	Nitratidesulfovibrio vulgaris RCH1	Nitratidesulfovibrio vulgaris	Nitratidesulfovibrio	Desulfovibrionaceae	Desulfovibrionales	Desulfovibrionia	Thermodesulfobacteriota	Pseudomonadati	Bacteria	95.1673789279008
881	0.0005985144582291542	Nitratidesulfovibrio vulgaris	Nitratidesulfovibrio vulgaris	Nitratidesulfovibrio	Desulfovibrionaceae	Desulfovibrionales	Desulfovibrionia	Thermodesulfobacteriota	Pseudomonadati	Bacteria	283.22482232199275
2718620	0.00010890311022711235	Desulfovibrio subterraneus	Desulfovibrio subterraneus	Desulfovibrio	Desulfovibrionaceae	Desulfovibrionales	Desulfovibrionia	Thermodesulfobacteriota	Pseudomonadati	Bacteria	51.534367499902515
2976983	0.0002589908870496357	Desulfovibrio mangrovi	Desulfovibrio mangrovi	Desulfovibrio	Desulfovibrionaceae	Desulfovibrionales	Desulfovibrionia	Thermodesulfobacteriota	Pseudomonadati	Bacteria	122.55785463341925
485915	4.161994162719196e-05	Desulfohalobium retbaense DSM 5692	Desulfohalobium retbaense	Desulfohalobium	Desulfohalobiaceae	Desulfovibrionales	Desulfovibrionia	Thermodesulfobacteriota	Pseudomonadati	Bacteria	19.695097437228387
94869	0.005594669660928873	Clostridium gasigenes	Clostridium gasigenes	Clostridium	Clostridiaceae	Eubacteriales	Clostridia	Bacillota	Bacillati	Bacteria	2647.470414257135
182773	0.00021045870777451465	Clostridium isatidis	Clostridium isatidis	Clostridium	Clostridiaceae	Eubacteriales	Clostridia	Bacillota	Bacillati	Bacteria	99.5917964821014
3152361	0.0001985975256008605	Phosphitispora sp. TUW77	Phosphitispora sp. TUW77	Phosphitispora	Peptococcaceae	Eubacteriales	Clostridia	Bacillota	Bacillati	Bacteria	93.97893088216
1725232	2.8748269247540943e-05	Candidatus Desulfovibrio trichonymphae	Candidatus Desulfovibrio trichonymphae	Desulfovibrio	Desulfovibrionaceae	Desulfovibrionales	Desulfovibrionia	Thermodesulfobacteriota	Pseudomonadati	Bacteria	13.604054735436593
2994078	2.7576042384799675e-05	Caproicibacterium sp. BJN0003	Caproicibacterium sp. BJN0003	Caproicibacterium	Oscillospiraceae	Eubacteriales	Clostridia	Bacillota	Bacillati	Bacteria	13.049341745038209
3110227	7.406970407661727e-05	Caproicibacter sp. BJN0012	Caproicibacter sp. BJN0012	Caproicibacter	Acutalibacteraceae	Eubacteriales	Clostridia	Bacillota	Bacillati	Bacteria	35.05074687520828
2865840	3.195843224205325e-05	Deefgea tanakiae	Deefgea tanakiae	Deefgea	Chitinibacteraceae	Neisseriales	Betaproteobacteria	Pseudomonadota	Pseudomonadati	Bacteria	15.123145596558743
2739061	0.0007692424002428382	Deefgea piscis	Deefgea piscis	Deefgea	Chitinibacteraceae	Neisseriales	Betaproteobacteria	Pseudomonadota	Pseudomonadati	Bacteria	364.01550394611417
2119	0.0007610397918079429	Malacoplasma muris	Malacoplasma muris	Malacoplasma	Mycoplasmoidaceae	Mycoplasmoidales		Mycoplasmatota	Bacillati	Bacteria	360.1339230008121
2576756	4.20841986373699e-05	Caproicibacter fermentans	Caproicibacter fermentans	Caproicibacter	Acutalibacteraceae	Eubacteriales	Clostridia	Bacillota	Bacillati	Bacteria	19.914789889785723
1406	5.8395805139164235e-05	Paenibacillus polymyxa	Paenibacillus polymyxa	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Bacillota	Bacillati	Bacteria	27.633654137319326
1520	5.714898438660396e-05	Clostridium beijerinckii	Clostridium beijerinckii	Clostridium	Clostridiaceae	Eubacteriales	Clostridia	Bacillota	Bacillati	Bacteria	27.043642348538018
703	3.803189202854667e-05	Plesiomonas shigelloides	Plesiomonas shigelloides	Plesiomonas	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Pseudomonadota	Pseudomonadati	Bacteria	17.997185722504657
189381	4.22576576157807e-05	Rossellomorea marisflavi	Rossellomorea marisflavi	Rossellomorea	Bacillaceae	Bacillales	Bacilli	Bacillota	Bacillati	Bacteria	19.99687293333643
272633	3.129128848794507e-05	Malacoplasma penetrans HF-2	Malacoplasma penetrans	Malacoplasma	Mycoplasmoidaceae	Mycoplasmoidales		Mycoplasmatota	Bacillati	Bacteria	14.80744449924595
unmapped	0.0										0.0
mapped_unclassified	0.0										113.0
