tax_id	abundance	organism_name	Species	Genus	Family	Order	Class	Phylum	Kingdom	Domain	estimated counts
1392	0.0001575536692860099	Bacillus anthracis	Bacillus anthracis	Bacillus	Bacillaceae	Bacillales	Bacilli	Bacillota	Bacillati	Bacteria	29.908885701571116
519081	0.00017228074763499723	Aquitalea denitrificans	Aquitalea denitrificans	Aquitalea	Chromobacteriaceae	Neisseriales	Betaproteobacteria	Pseudomonadota	Pseudomonadati	Bacteria	32.70457116579443
748280	0.0021821724345638615	Pseudogulbenkiania sp. NH8B	Pseudogulbenkiania sp. NH8B	Pseudogulbenkiania	Chromobacteriaceae	Neisseriales	Betaproteobacteria	Pseudomonadota	Pseudomonadati	Bacteria	414.24833977056153
3243076	0.002127549310966117	Rossellomorea sp. FM04394	Rossellomorea sp. FM04394	Rossellomorea	Bacillaceae	Bacillales	Bacilli	Bacillota	Bacillati	Bacteria	403.8790683486309
2529386	0.0016820693734220858	Bacillus sp. SYJ	Bacillus sp. SYJ	Bacillus	Bacillaceae	Bacillales	Bacilli	Bacillota	Bacillati	Bacteria	319.3122753648348
64104	0.0010713593847208713	Bacillus pseudomycoides	Bacillus pseudomycoides	Bacillus	Bacillaceae	Bacillales	Bacilli	Bacillota	Bacillati	Bacteria	203.37936607971716
288681	0.00011895183801683269	Bacillus cereus E33L	Bacillus cereus	Bacillus	Bacillaceae	Bacillales	Bacilli	Bacillota	Bacillati	Bacteria	22.580984266249402
1397	0.0013706739860274032	Niallia circulans	Niallia circulans	Niallia	Bacillaceae	Bacillales	Bacilli	Bacillota	Bacillati	Bacteria	260.19915478954005
3237105	0.001995293498626511	Niallia tiangongensis	Niallia tiangongensis	Niallia	Bacillaceae	Bacillales	Bacilli	Bacillota	Bacillati	Bacteria	378.7725507247665
2912824	0.003698292199181483	Niallia sp. Man26	Niallia sp. Man26	Niallia	Bacillaceae	Bacillales	Bacilli	Bacillota	Bacillati	Bacteria	702.0579030472185
2026186	0.00014933745813335152	Bacillus paranthracis	Bacillus paranthracis	Bacillus	Bacillaceae	Bacillales	Bacilli	Bacillota	Bacillati	Bacteria	28.34917768982852
68569	0.0008058866596788041	Sphingomonas leidyi	Sphingomonas leidyi	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota	Pseudomonadati	Bacteria	152.98388226680643
3052091	0.0003721446987489666	Bacillus sp. DX3.1	Bacillus sp. DX3.1	Bacillus	Bacillaceae	Bacillales	Bacilli	Bacillota	Bacillati	Bacteria	70.64534459761258
1742358	0.00021278038566676253	Cytobacillus praedii	Cytobacillus praedii	Cytobacillus	Bacillaceae	Bacillales	Bacilli	Bacillota	Bacillati	Bacteria	40.39273895227853
703	0.0010639810800988133	Plesiomonas shigelloides	Plesiomonas shigelloides	Plesiomonas	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Pseudomonadota	Pseudomonadati	Bacteria	201.97872037839804
44742	8.470949596485345e-05	Desulfovibrio fairfieldensis	Desulfovibrio fairfieldensis	Desulfovibrio	Desulfovibrionaceae	Desulfovibrionales	Desulfovibrionia	Thermodesulfobacteriota	Pseudomonadati	Bacteria	16.080657747496023
218284	0.0003224656530251185	Rossellomorea vietnamensis	Rossellomorea vietnamensis	Rossellomorea	Bacillaceae	Bacillales	Bacilli	Bacillota	Bacillati	Bacteria	61.21462231071732
3160967	8.072972219892355e-05	Bacillus haimaensis	Bacillus haimaensis	Bacillus	Bacillaceae	Bacillales	Bacilli	Bacillota	Bacillati	Bacteria	15.325165354188256
2169400	0.00011587912753551431	Paragemmobacter aquarius	Paragemmobacter aquarius	Paragemmobacter	Paracoccaceae	Rhodobacterales	Alphaproteobacteria	Pseudomonadota	Pseudomonadati	Bacteria	21.99768241744929
3077585	0.00037547479316870795	Bacillus sp. DTU_2020_1000418_1_SI_GHA_SEK_038	Bacillus sp. DTU_2020_1000418_1_SI_GHA_SEK_038	Bacillus	Bacillaceae	Bacillales	Bacilli	Bacillota	Bacillati	Bacteria	71.27750641159534
62322	0.000200154856652252	Shewanella baltica	Shewanella baltica	Shewanella	Shewanellaceae	Alteromonadales	Gammaproteobacteria	Pseudomonadota	Pseudomonadati	Bacteria	37.995996902866956
3376682	0.00047399011008350956	Clostridium sp. MB05	Clostridium sp. MB05	Clostridium	Clostridiaceae	Eubacteriales	Clostridia	Bacillota	Bacillati	Bacteria	89.97896456748288
3115294	0.00011075744172008885	Rossellomorea sedimentorum	Rossellomorea sedimentorum	Rossellomorea	Bacillaceae	Bacillales	Bacilli	Bacillota	Bacillati	Bacteria	21.025417434049626
2493639	5.267233069796105e-05	Fluviispira sanaruensis	Fluviispira sanaruensis	Fluviispira	Silvanigrellaceae	Silvanigrellales	Oligoflexia	Bdellovibrionota	Pseudomonadati	Bacteria	9.998946553386041
unmapped	0.0										436.0
mapped_unclassified	0.0										46.0
