tax_id	abundance	organism_name	Species	Genus	Family	Order	Class	Phylum	Kingdom	Domain	estimated counts
134	0.0007474955671447514	Methylocystis parvus	Methylocystis parvus	Methylocystis	Methylocystaceae	Hyphomicrobiales	Alphaproteobacteria	Pseudomonadota	Pseudomonadati	Bacteria	34.42590834485153
2699395	0.00034322446964443884	Methylosinus sp. C49	Methylosinus sp. C49	Methylosinus	Methylocystaceae	Hyphomicrobiales	Alphaproteobacteria	Pseudomonadota	Pseudomonadati	Bacteria	15.80720294947463
428	0.006052912576390707	Methylosinus sporium	Methylosinus sporium	Methylosinus	Methylocystaceae	Hyphomicrobiales	Alphaproteobacteria	Pseudomonadota	Pseudomonadati	Bacteria	278.766888705674
2828656	0.6835575254270385	Thermospira aquatica	Thermospira aquatica	Thermospira	Thermospiraceae	Brevinematales	Spirochaetia	Spirochaetota	Pseudomonadati	Bacteria	31481.24183354226
1963862	0.0010601203481088426	Marispirochaeta aestuarii	Marispirochaeta aestuarii	Marispirochaeta	Spirochaetaceae	Spirochaetales	Spirochaetia	Spirochaetota	Pseudomonadati	Bacteria	48.82384263215275
162	0.0008019612164930175	Treponema phagedenis	Treponema phagedenis	Treponema	Treponemataceae	Spirochaetales	Spirochaetia	Spirochaetota	Pseudomonadati	Bacteria	36.93432382558592
2119	0.08635327326023233	Malacoplasma muris	Malacoplasma muris	Malacoplasma	Mycoplasmoidaceae	Mycoplasmoidales		Mycoplasmatota	Bacillati	Bacteria	3977.0
2739061	0.11996525892954077	Deefgea piscis	Deefgea piscis	Deefgea	Chitinibacteraceae	Neisseriales	Betaproteobacteria	Pseudomonadota	Pseudomonadati	Bacteria	5525.0
2033033	0.033987858203570046	Aeromonas sp. CU5	Aeromonas sp. CU5	Aeromonas	Aeromonadaceae	Aeromonadales	Gammaproteobacteria	Pseudomonadota	Pseudomonadati	Bacteria	1565.3108095654184
654	0.004177695652993204	Aeromonas veronii	Aeromonas veronii	Aeromonas	Aeromonadaceae	Aeromonadales	Gammaproteobacteria	Pseudomonadota	Pseudomonadati	Bacteria	192.403773298602
2980099	0.0005163619279348698	Paenalcaligenes faecalis	Paenalcaligenes faecalis	Paenalcaligenes	Alcaligenaceae	Burkholderiales	Betaproteobacteria	Pseudomonadota	Pseudomonadati	Bacteria	23.781048591040427
3366811	0.005346628618823238	Alcaligenes sp. WGS1538	Alcaligenes sp. WGS1538	Alcaligenes	Alcaligenaceae	Burkholderiales	Betaproteobacteria	Pseudomonadota	Pseudomonadati	Bacteria	246.23898103990425
3416924	0.0038667074432147	Alcaligenes sp. HNGD-HTN06	Alcaligenes sp. HNGD-HTN06	Alcaligenes	Alcaligenaceae	Burkholderiales	Betaproteobacteria	Pseudomonadota	Pseudomonadati	Bacteria	178.081211297253
2488560	0.0002302832578280473	Pigmentiphaga sp. H8	Pigmentiphaga sp. H8	Pigmentiphaga	Alcaligenaceae	Burkholderiales	Betaproteobacteria	Pseudomonadota	Pseudomonadati	Bacteria	10.605695439270718
